id,period,model,rule,piq,y,irate,rrate,pi
108,92,NK_NS14,Taylor,-7.174100028350949e-05,4.446350067155436e-05,-9.250029688701034e-05,-2.3708795197308064e-05,-7.648800237802789e-05
108,93,NK_NS14,Taylor,-6.879150168970227e-05,4.2635499994503334e-05,-8.869750308804214e-05,-2.2734100639354438e-05,-7.334350084420294e-05
108,94,NK_NS14,Taylor,-6.59634024486877e-05,4.0882699977373704e-05,-8.505090227117762e-05,-2.1799402020405978e-05,-7.032819848973304e-05
108,95,NK_NS14,Taylor,-6.325150025077164e-05,3.9201899198815227e-05,-8.15543025964871e-05,-2.090320413117297e-05,-6.743679841747507e-05
108,96,NK_NS14,Taylor,-6.0651098465314135e-05,3.759019818971865e-05,-7.82014976721257e-05,-2.004389898502268e-05,-6.466439663199708e-05
108,97,NK_NS14,Taylor,-5.815759868710302e-05,3.604479934438132e-05,-7.498639752157032e-05,-1.9219696696382016e-05,-6.200589996296912e-05
108,98,NK_NS14,Taylor,-5.576670082518831e-05,3.4562999644549564e-05,-7.190360338427126e-05,-1.8429604097036645e-05,-5.9456699091242626e-05
108,99,NK_NS14,Taylor,-5.347399928723462e-05,3.314200148452073e-05,-6.894749822095037e-05,0.0,-5.7012301112990826e-05
109,1,NK_PP17,Growth,0.5373827815055847,0.7009938359260559,-0.8619961142539978,-1.145066499710083,0.13434571027755737
109,2,NK_PP17,Growth,0.2830703556537628,0.41472721099853516,-0.5177386999130249,-0.6751922965049744,0.20511329174041748
109,3,NK_PP17,Growth,0.15745361149311066,0.24592913687229156,-0.265884131193161,-0.36475005745887756,0.24447669088840485
109,4,NK_PP17,Growth,0.09886593371629715,0.15474162995815277,-0.07912295311689377,-0.1496981382369995,0.269193172454834
109,5,NK_PP17,Growth,0.07057518512010574,0.1173170879483223,-0.07511758804321289,-0.12425944209098816,0.1524912714958191
109,6,NK_PP17,Growth,0.04914185404777527,0.08625222742557526,-0.06214413419365883,-0.09619493037462234,0.0940091460943222
109,7,NK_PP17,Growth,0.034050796180963516,0.06220349669456482,-0.045889388769865036,-0.06979647278785706,0.06315844506025314
109,8,NK_PP17,Growth,0.023907087743282318,0.044754378497600555,-0.0315084233880043,-0.04861842095851898,0.04441872984170914
109,9,NK_PP17,Growth,0.01710999757051468,0.03259977325797081,-0.02257632091641426,-0.03493243455886841,0.03105243481695652
109,10,NK_PP17,Growth,0.012356112711131573,0.023866664618253708,-0.016534436494112015,-0.02549680322408676,0.021855998784303665
109,11,NK_PP17,Growth,0.008962365798652172,0.017492463812232018,-0.012145748361945152,-0.01866868883371353,0.015583891421556473
