key,model,rule,y_cum20,y_peak,y_trough,y_std,y_tpeak,y_ttrough,piq_cum20,piq_peak,piq_trough,piq_std,piq_tpeak,piq_ttrough,irate_cum20,irate_peak,irate_trough,irate_std,irate_tpeak,irate_ttrough,rrate_cum20,rrate_peak,rrate_trough,rrate_std,rrate_tpeak,rrate_ttrough,cluster_raw,k_selected,silhouette
NK_PP17||Growth,NK_PP17,Growth,1.9470054371049628,0.7009938359260559,0.0008048469899222255,0.16856129700877873,0,20,1.3161632312403526,0.5373827815055847,0.0004024840018246323,0.12549507848000124,0,20,-2.022530095418915,-0.0005545900203287601,-0.8619961142539978,0.20781836300663697,20,0,-2.8016066178679466,-0.0008506580488756299,-1.145066499710083,0.2745821300840279,20,0,1,2,0.3978362051613031
NK_PP17||Inertial_Taylor,NK_PP17,Inertial_Taylor,1.4889157973229885,0.624736487865448,0.00015604999498464167,0.150119564712686,0,20,0.6927898338849445,0.4100306034088135,-0.00032551601179875433,0.09349858777365816,0,8,-2.2157574204175035,-0.00019493700528983027,-0.8834675550460815,0.2203310161122111,20,0,-2.498513124504825,-0.0001914264285005629,-1.0641978979110718,0.2593087491708447,20,0,1,2,0.3978362051613031
NK_PP17||Taylor,NK_PP17,Taylor,0.2215318211938211,0.20715142786502838,-0.004853570833802223,0.04400600980256291,0,1,0.004885366512553446,0.05818428471684456,-0.026585200801491737,0.014289804891515141,0,1,-0.8818914135981686,0.00942287128418684,-0.8746051788330078,0.1862370486231998,1,0,-0.8285893495740311,0.02184903621673584,-0.8480199575424194,0.1809187668561652,1,0,1,2,0.3978362051613031
NK_RA16||Growth,NK_RA16,Growth,3.4916053153574467,0.4175782799720764,0.03456728160381317,0.12472537826190967,0,20,2.3812806985806674,0.9960763454437256,-0.02364705316722393,0.24683016785517603,0,17,-0.17997231474146247,0.22775709629058838,-0.85442054271698,0.2370090782362323,4,0,-1.5446044402197003,0.1550828218460083,-1.4376463890075684,0.36557583252500997,5,0,1,2,0.3978362051613031
NK_RA16||Inertial_Taylor,NK_RA16,Inertial_Taylor,3.0251952446997166,0.3571214973926544,0.03241489827632904,0.10717190188165035,0,20,0.2253252025693655,0.6659973859786987,-0.06717973202466965,0.17185379798769562,0,10,-1.877461152849719,0.0665040835738182,-0.892922580242157,0.21982187910037318,5,0,-1.395535321906209,0.12725600600242615,-1.2189968824386597,0.3085425322174647,6,0,1,2,0.3978362051613031
NK_RA16||Taylor,NK_RA16,Taylor,0.7335683070123196,0.10086870938539505,0.00896273460239172,0.023535209755971623,0,20,-0.060927890066523105,0.02978990226984024,-0.015538185834884644,0.013308456215020156,0,17,-0.690885212039575,0.057101331651210785,-0.9383944272994995,0.20419224276549824,3,0,-0.5859184605069458,0.04602162167429924,-0.9537267088890076,0.20768818387313875,3,0,1,2,0.3978362051613031
NK_RW06||Growth,NK_RW06,Growth,0.9465560061885299,0.4451276957988739,3.323059900139924e-06,0.10552523307695268,0,20,1.3797254755845643,0.6393677592277527,5.282369784254115e-06,0.15074031610731675,0,20,-1.9303943099362186,-5.8126202020503115e-06,-0.8844183087348938,0.21717784051316993,20,0,-2.6707549995589943,-8.771199645707384e-06,-1.2209964990615845,0.2964473969297388,20,0,1,2,0.3978362051613031
NK_RW06||Inertial_Taylor,NK_RW06,Inertial_Taylor,0.8456861156654156,0.420187383890152,2.790000053209951e-08,0.09987063945688376,0,20,1.0209875427744048,0.5455389618873596,2.9200000639661994e-08,0.12641231389944124,0,20,-2.0456755537077598,-8.309999799394063e-08,-0.896332323551178,0.22448791914576047,20,0,-2.5211241601480054,-9.560000080455211e-08,-1.160790205001831,0.28405665398536484,20,0,1,2,0.3978362051613031
NK_RW06||Taylor,NK_RW06,Taylor,0.13604249120246778,0.1456356793642044,-0.005387171171605587,0.03114533909307044,0,1,0.033903210357409064,0.04121309518814087,-0.0055901710875332355,0.008940789729758649,0,1,-0.8811239394386725,0.011910643428564072,-0.911727249622345,0.1945274240146016,3,0,-0.8738140247396199,0.01256561279296875,-0.9061370491981506,0.19335970721613613,1,0,1,2,0.3978362051613031
NK_RW97||Growth,NK_RW97,Growth,7.777229722589254,2.972285032272339,0.007523262873291969,0.6650885000551569,0,20,2.69688744074665,0.74418705701828,0.003081517992541194,0.1832657336567016,0,20,0.05651173845399171,0.3192809522151947,-0.5586968064308167,0.14785058729217845,3,0,-1.898556699627079,0.09805569052696228,-1.016870141029358,0.23164690161698126,3,0,0,2,0.3978362051613031
NK_RW97||Inertial_Taylor,NK_RW97,Inertial_Taylor,3.774686597218014,2.2753937244415283,-8.573070226702839e-05,0.5172360732861991,0,8,0.5799672251999494,0.366421103477478,-1.9989900465589017e-05,0.08228676368012201,0,7,-1.24270586526198,2.4807799491100013e-05,-0.6812238097190857,0.15930113175983301,8,0,-1.456251975386797,3.0254668672569096e-05,-0.8269121646881104,0.19107134563000444,8,0,0,2,0.3978362051613031
NK_RW97||Taylor,NK_RW97,Taylor,0.7413411391464464,0.8231093287467957,-0.041487615555524826,0.17650715470650463,0,1,0.06021052503077701,0.07243421673774719,-0.007940475828945637,0.015666057888648374,0,1,-0.5390136564863977,0.014171243645250797,-0.5612825155258179,0.11981750066852116,3,0,-0.5267899696435785,0.013584638945758343,-0.5533420443534851,0.11817942143608749,3,0,0,2,0.3978362051613031
NK_ST13||Growth,NK_ST13,Growth,1.5453059487044811,0.38287031650543213,0.0169606264680624,0.10516212924926717,0,20,1.4278945148544153,0.6597792506217957,-0.0009743929840624332,0.15712048883790666,0,18,-1.8141501685604453,-0.0022986899130046368,-0.890286922454834,0.21654157822596878,20,0,-2.5813134041382,-0.001346711884252727,-1.2534279823303223,0.3011004166362818,20,0,1,2,0.3978362051613031
NK_ST13||Inertial_Taylor,NK_ST13,Inertial_Taylor,1.2857180433347821,0.3424281179904938,0.013689686544239521,0.0955471310041976,0,20,0.7017477492336184,0.5392575263977051,-0.01716676354408264,0.12994033957577428,0,7,-2.234648977406323,-0.01361679844558239,-0.9066410660743713,0.22129099240717637,20,0,-2.3846518946811557,0.0007612630724906921,-1.1742743253707886,0.2841606550646349,7,0,1,2,0.3978362051613031
NK_ST13||Taylor,NK_ST13,Taylor,0.20141603401862085,0.0821971744298935,-0.001980135915800929,0.020938761536710773,1,2,-0.0009195224847644567,0.07679898291826248,-0.010728948749601841,0.017267381917446877,0,2,-0.8942209442611784,0.06762953102588654,-0.9388083219528198,0.2010763311557362,1,0,-0.813727263128385,0.0783584788441658,-0.9327585101127625,0.20071417325736932,1,0,1,2,0.3978362051613031
US_ACELm||Growth,US_ACELm,Growth,1.7483045251574367,0.2946317493915558,-0.03077438287436962,0.11727544959647576,3,0,0.7861072669038548,0.10592681169509888,-0.01855487748980522,0.04428543040731028,6,19,-2.789584122103406,0.02798507921397686,-1.0038467645645142,0.27608822809124794,11,0,-3.558375485241413,0.024232055991888046,-1.014662504196167,0.28495104291716944,15,0,1,2,0.3978362051613031
US_ACELm||Inertial_Taylor,US_ACELm,Inertial_Taylor,1.2054665395990014,0.2226201295852661,-0.03077438287436962,0.08455888693003243,3,0,0.15217890450730925,0.033876873552799225,-0.012245941907167435,0.016469660168308087,7,19,-3.111865488870535,0.021578671410679817,-1.0038467645645142,0.27641031390695264,12,0,-3.2524436987005174,0.021436434239149094,-0.9943955540657043,0.27657697866156455,13,0,1,2,0.3978362051613031
US_AJ16||Growth,US_AJ16,Growth,2.9455231884494424,0.4780251979827881,-0.026044733822345734,0.17719151587577894,2,19,1.130249067908153,0.23295746743679047,-0.017160942777991295,0.08414825051031563,1,19,-2.221653117449023,0.02974594198167324,-0.9377885460853577,0.23335269156016133,6,0,-3.123713869601488,-0.008766445331275463,-1.1707459688186646,0.3003520274525094,8,0,1,2,0.3978362051613031
US_AJ16||Inertial_Taylor,US_AJ16,Inertial_Taylor,1.8551805841270834,0.38117533922195435,-0.013292067684233189,0.13817941592807523,1,13,0.3458756674081087,0.11644555628299713,-0.010798758827149868,0.04109473346534754,1,10,-2.5062066601822153,0.009198533371090889,-0.9539898037910461,0.24550229003363014,8,0,-2.7358317864127457,0.01980171725153923,-1.0704354047775269,0.2803803165827229,8,0,1,2,0.3978362051613031
US_AJ16||Taylor,US_AJ16,Taylor,0.13907619037490804,0.05095122009515762,-0.00041840600897558033,0.013050795061045098,0,18,0.001487750734668225,0.006734209135174751,-0.0011167450575158,0.0020179574865814482,0,7,-0.9270674517320003,0.021068772301077843,-0.9719990491867065,0.20757040738003504,1,0,-0.9213449931121431,0.018687546253204346,-0.9767893552780151,0.20868432439758794,1,0,1,2,0.3978362051613031
US_BKM12||Growth,US_BKM12,Growth,6.143569886684418,0.5199537873268127,0.10910230875015259,0.1318009556967465,1,20,0.6408558245748281,0.048865146934986115,0.007381919771432877,0.013636571866775048,4,20,-2.7836217514704913,-0.003327591111883521,-0.9469210505485535,0.239440647787106,16,0,-3.4086493849754333,-0.012034110724925995,-0.9818130135536194,0.2460593258816177,20,0,1,2,0.3978362051613031
US_BKM12||Inertial_Taylor,US_BKM12,Inertial_Taylor,2.0571751557290554,0.3642430305480957,-0.0010544840479269624,0.12016290888870225,1,20,0.07443186521413736,0.008806921541690826,-0.0005915189976803958,0.003294668370682749,3,20,-2.863022379227914,0.0064970930106937885,-0.9610055685043335,0.25507498055823363,14,0,-2.932126991217956,0.006111687049269676,-0.9683539867401123,0.25757639273776306,14,0,1,2,0.3978362051613031
US_BKM12||Taylor,US_BKM12,Taylor,0.16285191244605812,0.08728842437267303,-1.1699999959091656e-05,0.01968669653853151,0,20,0.0025982669985751272,0.00035096699139103293,-2.429999949526973e-05,0.00012972054643510956,2,20,-0.9146279137294187,0.019009625539183617,-0.9562563300132751,0.2041312618958089,1,0,-0.9169339241843772,0.018658658489584923,-0.9566032290458679,0.20418239635110477,1,0,1,2,0.3978362051613031
US_CCF12||Growth,US_CCF12,Growth,12.374739274382591,0.7046623229980469,0.16298483312129974,0.14791792286051622,20,0,6.00709430873394,0.3718971014022827,0.19192838668823242,0.057750620502605134,0,20,4.902811232954264,0.4713920056819916,-0.9447615146636963,0.3791575431307945,10,0,-0.9160303473472595,0.20836789906024933,-1.3134651184082031,0.4209379824385265,13,0,1,2,0.3978362051613031
US_CCF12||Inertial_Taylor,US_CCF12,Inertial_Taylor,2.90773918479681,0.16193056106567383,0.059275418519973755,0.023061652543840083,6,0,-1.7143765054643154,-0.039677321910858154,-0.11136217415332794,0.023670005664126335,0,20,-4.600305877625942,-0.06869976967573166,-0.996310293674469,0.2484556112042091,13,0,-2.8131219297647476,0.03283270448446274,-0.9542009234428406,0.2680195566530093,14,0,1,2,0.3978362051613031
US_CCTW10||Growth,US_CCTW10,Growth,2.5487023452296853,0.29990699887275696,-0.0013150109443813562,0.105243123301439,2,20,1.2165274584840517,0.14573164284229279,-0.0035061570815742016,0.051787952225078364,1,20,-2.157950669003185,0.03701116889715195,-0.9658219218254089,0.25881820743048606,9,0,-3.247137218946591,0.01001807115972042,-1.1115535497665405,0.30011569709227504,13,0,1,2,0.3978362051613031
US_CCTW10||Inertial_Taylor,US_CCTW10,Inertial_Taylor,1.4953533767256886,0.2407764494419098,-0.008186670020222664,0.08954224347978136,2,16,0.4699044806766324,0.07475470751523972,-0.003148020012304187,0.027272164895750673,1,20,-2.532416317379102,0.031341634690761566,-0.9744575023651123,0.26461218865738473,10,0,-2.9350417780224234,0.026338981464505196,-1.0492122173309326,0.28809990189501905,11,0,1,2,0.3978362051613031
US_CCTW10||Taylor,US_CCTW10,Taylor,0.10965574519286747,0.03614968806505203,-0.00017663699691183865,0.009482655640940002,0,16,0.022994191056568525,0.00380956893786788,-8.070000330917537e-05,0.0012859917424984059,1,20,-0.9105208829641924,0.015255614183843136,-0.9805752635002136,0.2096165288685484,1,0,-0.9298254156565235,0.011919635348021984,-0.9843848347663879,0.2102438838190384,1,0,1,2,0.3978362051613031
